record started at: 10-08-19 04:43:02

file format version: 4
captureMode: Offline
eye resolution: 320x240 
scene resolution: 640x480
recordFrameCount sceneFrameCount avg_fps sceneQTtime(d:h:m:s.tv/ts) porQTtime(d:h:m:s.tv/ts) porX porY pupilX pupilY cornealRefX cornealRefY diameterW diameterH
4902 4902 29.96 0:00:02:43.375/600 0:00:02:43.355/600 265.33 194.22 198.29 96.34 -1000.00 -1000.00 44.00 41.00 
4903 4903 29.96 0:00:02:43.395/600 0:00:02:43.375/600 265.62 194.38 198.22 96.38 -1000.00 -1000.00 44.00 41.00 
4904 4904 29.96 0:00:02:43.415/600 0:00:02:43.395/600 264.10 208.48 199.10 99.71 -1000.00 -1000.00 44.00 45.00 
4905 4905 29.96 0:00:02:43.435/600 0:00:02:43.415/600 263.80 223.62 199.69 103.29 -1000.00 -1000.00 45.00 45.00 
4906 4906 29.96 0:00:02:43.455/600 0:00:02:43.435/600 263.50 238.67 200.27 106.87 -1000.00 -1000.00 45.00 45.00 
4907 4907 29.96 0:00:02:43.475/600 0:00:02:43.455/600 263.30 252.96 200.81 110.29 -1000.00 -1000.00 45.00 45.00 
4908 4908 29.96 0:00:02:43.495/600 0:00:02:43.475/600 265.18 253.74 200.32 110.48 -1000.00 -1000.00 44.00 45.00 
4909 4909 29.96 0:00:02:43.515/600 0:00:02:43.495/600 265.49 252.91 200.21 110.29 -1000.00 -1000.00 45.00 45.00 
4910 4910 29.96 0:00:02:43.535/600 0:00:02:43.515/600 266.10 252.82 200.04 110.27 -1000.00 -1000.00 45.00 45.00 
4911 4911 29.96 0:00:02:43.555/600 0:00:02:43.535/600 266.68 252.53 199.87 110.20 -1000.00 -1000.00 45.00 45.00 
4912 4912 29.96 0:00:02:43.575/600 0:00:02:43.555/600 267.13 252.35 199.74 110.16 -1000.00 -1000.00 45.00 45.00 
4913 4913 29.96 0:00:02:43.595/600 0:00:02:43.575/600 267.59 252.16 199.61 110.11 -1000.00 -1000.00 45.00 46.00 
4914 4914 29.96 0:00:02:44.15/600 0:00:02:43.595/600 268.24 251.92 199.43 110.06 -1000.00 -1000.00 46.00 46.00 
4915 4915 29.96 0:00:02:44.35/600 0:00:02:44.15/600 268.66 251.86 199.31 110.04 -1000.00 -1000.00 45.00 45.00 
4916 4916 29.96 0:00:02:44.55/600 0:00:02:44.35/600 268.93 251.75 199.23 110.02 -1000.00 -1000.00 46.00 45.00 
4917 4917 29.96 0:00:02:44.75/600 0:00:02:44.55/600 269.45 252.06 199.10 110.09 -1000.00 -1000.00 46.00 45.00 
4918 4918 29.96 0:00:02:44.95/600 0:00:02:44.75/600 269.60 252.04 199.06 110.09 -1000.00 -1000.00 46.00 46.00 
4919 4919 29.96 0:00:02:44.115/600 0:00:02:44.95/600 269.66 251.97 199.04 110.07 -1000.00 -1000.00 44.00 44.00 
4920 4920 29.96 0:00:02:44.135/600 0:00:02:44.115/600 269.47 251.68 199.08 110.00 -1000.00 -1000.00 44.00 44.00 
4921 4921 29.96 0:00:02:44.155/600 0:00:02:44.135/600 269.46 251.66 199.08 110.00 -1000.00 -1000.00 45.00 45.00 
4922 4922 29.96 0:00:02:44.175/600 0:00:02:44.155/600 269.10 251.44 199.18 109.94 -1000.00 -1000.00 44.00 44.00 
4923 4923 29.96 0:00:02:44.195/600 0:00:02:44.175/600 268.83 251.26 199.24 109.90 -1000.00 -1000.00 44.00 43.00 
4924 4924 29.96 0:00:02:44.215/600 0:00:02:44.195/600 269.03 251.45 199.19 109.95 -1000.00 -1000.00 44.00 44.00 
4925 4925 29.96 0:00:02:44.235/600 0:00:02:44.215/600 268.82 251.30 199.25 109.91 -1000.00 -1000.00 44.00 44.00 
4926 4926 29.96 0:00:02:44.255/600 0:00:02:44.235/600 268.85 251.30 199.24 109.91 -1000.00 -1000.00 44.00 44.00 
4927 4927 29.96 0:00:02:44.275/600 0:00:02:44.255/600 269.23 251.53 199.14 109.96 -1000.00 -1000.00 44.00 44.00 
4928 4928 29.96 0:00:02:44.296/600 0:00:02:44.275/600 269.41 251.50 199.09 109.96 -1000.00 -1000.00 44.00 43.00 
4929 4929 29.96 0:00:02:44.316/600 0:00:02:44.296/600 269.76 251.26 198.99 109.90 -1000.00 -1000.00 44.00 43.00 
4930 4930 29.96 0:00:02:44.336/600 0:00:02:44.316/600 269.81 250.82 198.96 109.80 -1000.00 -1000.00 42.00 43.00 
4931 4931 29.96 0:00:02:44.356/600 0:00:02:44.336/600 269.63 250.08 198.98 109.62 -1000.00 -1000.00 42.00 43.00 
4932 4932 29.96 0:00:02:44.376/600 0:00:02:44.356/600 269.41 249.69 199.03 109.52 -1000.00 -1000.00 43.00 43.00 
4933 4933 29.96 0:00:02:44.396/600 0:00:02:44.376/600 269.30 249.71 199.06 109.53 -1000.00 -1000.00 43.00 43.00 
4934 4934 29.96 0:00:02:44.416/600 0:00:02:44.396/600 269.31 249.84 199.06 109.56 -1000.00 -1000.00 42.00 43.00 
4935 4935 29.96 0:00:02:44.436/600 0:00:02:44.416/600 269.46 250.49 199.05 109.72 -1000.00 -1000.00 42.00 43.00 
4936 4936 29.96 0:00:02:44.456/600 0:00:02:44.436/600 269.61 250.87 199.02 109.81 -1000.00 -1000.00 42.00 43.00 
4937 4937 29.96 0:00:02:44.476/600 0:00:02:44.456/600 269.68 251.35 199.01 109.92 -1000.00 -1000.00 42.00 42.00 
4938 4938 29.96 0:00:02:44.496/600 0:00:02:44.476/600 269.88 251.96 198.98 110.07 -1000.00 -1000.00 42.00 42.00 
4939 4939 29.96 0:00:02:44.516/600 0:00:02:44.496/600 270.01 252.21 198.95 110.13 -1000.00 -1000.00 42.00 42.00 
4940 4940 29.96 0:00:02:44.536/600 0:00:02:44.516/600 270.06 252.59 198.95 110.22 -1000.00 -1000.00 42.00 43.00 
4941 4941 29.96 0:00:02:44.556/600 0:00:02:44.536/600 270.16 252.50 198.92 110.20 -1000.00 -1000.00 43.00 42.00 
4942 4942 29.96 0:00:02:44.576/600 0:00:02:44.556/600 270.62 252.87 198.81 110.29 -1000.00 -1000.00 43.00 43.00 
4943 4943 29.96 0:00:02:44.596/600 0:00:02:44.576/600 271.05 253.41 198.71 110.42 -1000.00 -1000.00 43.00 43.00 
4944 4944 29.96 0:00:02:45.16/600 0:00:02:44.596/600 271.11 253.28 198.69 110.39 -1000.00 -1000.00 43.00 42.00 
4945 4945 29.96 0:00:02:45.36/600 0:00:02:45.16/600 271.21 253.79 198.68 110.51 -1000.00 -1000.00 43.00 42.00 
4946 4946 29.96 0:00:02:45.56/600 0:00:02:45.36/600 271.16 254.08 198.70 110.58 -1000.00 -1000.00 43.00 43.00 
4947 4947 29.96 0:00:02:45.76/600 0:00:02:45.56/600 270.88 254.23 198.78 110.62 -1000.00 -1000.00 43.00 42.00 
4948 4948 29.96 0:00:02:45.96/600 0:00:02:45.76/600 270.95 254.86 198.78 110.77 -1000.00 -1000.00 43.00 42.00 
4949 4949 29.96 0:00:02:45.116/600 0:00:02:45.96/600 270.82 254.92 198.82 110.78 -1000.00 -1000.00 42.00 42.00 
4950 4950 29.96 0:00:02:45.136/600 0:00:02:45.116/600 270.38 254.75 198.94 110.74 -1000.00 -1000.00 42.00 42.00 
4951 4951 29.96 0:00:02:45.156/600 0:00:02:45.136/600 270.27 254.61 198.96 110.71 -1000.00 -1000.00 42.00 42.00 
4952 4952 29.96 0:00:02:45.176/600 0:00:02:45.156/600 270.17 254.48 198.98 110.68 -1000.00 -1000.00 42.00 42.00 
4953 4953 29.96 0:00:02:45.196/600 0:00:02:45.176/600 270.17 254.51 198.99 110.68 -1000.00 -1000.00 42.00 42.00 
4954 4954 29.96 0:00:02:45.216/600 0:00:02:45.196/600 270.81 254.80 198.82 110.75 -1000.00 -1000.00 43.00 42.00 
4955 4955 29.96 0:00:02:45.236/600 0:00:02:45.216/600 271.10 255.01 198.75 110.80 -1000.00 -1000.00 41.00 42.00 
4956 4956 29.96 0:00:02:45.256/600 0:00:02:45.236/600 271.26 251.40 198.58 109.94 -1000.00 -1000.00 41.00 38.00 
4957 4957 29.96 0:00:02:45.276/600 0:00:02:45.256/600 269.81 239.10 198.57 106.99 -1000.00 -1000.00 42.00 38.00 
4958 4958 29.96 0:00:02:45.296/600 0:00:02:45.276/600 267.88 226.21 198.66 103.92 -1000.00 -1000.00 42.00 40.00 
4959 4959 29.96 0:00:02:45.316/600 0:00:02:45.296/600 266.18 213.35 198.70 100.86 -1000.00 -1000.00 42.00 40.00 
4960 4960 29.96 0:00:02:45.336/600 0:00:02:45.316/600 264.46 204.36 198.86 98.73 -1000.00 -1000.00 41.00 38.00 
4961 4961 29.96 0:00:02:45.356/600 0:00:02:45.336/600 264.16 204.07 198.94 98.67 -1000.00 -1000.00 41.00 38.00 
4962 4962 29.96 0:00:02:45.376/600 0:00:02:45.356/600 263.77 204.15 199.04 98.68 -1000.00 -1000.00 41.00 39.00 
4963 4963 29.96 0:00:02:45.396/600 0:00:02:45.376/600 263.33 204.62 199.18 98.79 -1000.00 -1000.00 42.00 39.00 
4964 4964 29.96 0:00:02:45.417/600 0:00:02:45.396/600 262.45 202.95 199.36 98.40 -1000.00 -1000.00 41.00 39.00 
4965 4965 29.96 0:00:02:45.437/600 0:00:02:45.417/600 261.73 201.96 199.52 98.16 -1000.00 -1000.00 42.00 38.00 
4966 4966 29.96 0:00:02:45.457/600 0:00:02:45.437/600 261.03 201.04 199.68 97.95 -1000.00 -1000.00 41.00 39.00 
4967 4967 29.96 0:00:02:45.477/600 0:00:02:45.457/600 260.43 200.60 199.83 97.84 -1000.00 -1000.00 41.00 38.00 
4968 4968 29.96 0:00:02:45.497/600 0:00:02:45.477/600 260.59 202.64 199.86 98.33 -1000.00 -1000.00 41.00 39.00 
4969 4969 29.96 0:00:02:45.517/600 0:00:02:45.497/600 261.03 204.64 199.80 98.80 -1000.00 -1000.00 42.00 40.00 
4970 4970 29.96 0:00:02:45.537/600 0:00:02:45.517/600 261.48 206.54 199.75 99.25 -1000.00 -1000.00 42.00 40.00 
4971 4971 29.96 0:00:02:45.557/600 0:00:02:45.537/600 261.90 208.19 199.68 99.63 -1000.00 -1000.00 42.00 39.00 
4972 4972 29.96 0:00:02:45.577/600 0:00:02:45.557/600 262.37 209.37 199.60 99.91 -1000.00 -1000.00 42.00 40.00 
4973 4973 29.96 0:00:02:45.597/600 0:00:02:45.577/600 262.46 210.02 199.59 100.07 -1000.00 -1000.00 42.00 40.00 
4974 4974 29.96 0:00:02:46.17/600 0:00:02:45.597/600 262.71 210.59 199.55 100.20 -1000.00 -1000.00 42.00 40.00 
4975 4975 29.96 0:00:02:46.37/600 0:00:02:46.17/600 263.26 210.80 199.40 100.26 -1000.00 -1000.00 43.00 40.00 
4976 4976 29.96 0:00:02:46.57/600 0:00:02:46.37/600 263.75 211.03 199.28 100.31 -1000.00 -1000.00 42.00 40.00 
4977 4977 29.96 0:00:02:46.77/600 0:00:02:46.57/600 264.26 211.53 199.16 100.43 -1000.00 -1000.00 43.00 41.00 
4978 4978 29.96 0:00:02:46.97/600 0:00:02:46.77/600 264.54 212.00 199.10 100.54 -1000.00 -1000.00 43.00 40.00 
4979 4979 29.96 0:00:02:46.117/600 0:00:02:46.97/600 264.56 212.07 199.09 100.56 -1000.00 -1000.00 43.00 42.00 
4980 4980 29.96 0:00:02:46.137/600 0:00:02:46.117/600 264.69 211.91 199.05 100.52 -1000.00 -1000.00 43.00 41.00 
4981 4981 29.96 0:00:02:46.157/600 0:00:02:46.137/600 265.27 211.22 198.87 100.36 -1000.00 -1000.00 44.00 41.00 
4982 4982 29.96 0:00:02:46.177/600 0:00:02:46.157/600 266.03 210.38 198.64 100.16 -1000.00 -1000.00 43.00 41.00 
4983 4983 29.96 0:00:02:46.197/600 0:00:02:46.177/600 266.81 209.70 198.40 100.00 -1000.00 -1000.00 43.00 41.00 
4984 4984 29.96 0:00:02:46.217/600 0:00:02:46.197/600 267.36 209.22 198.24 99.89 -1000.00 -1000.00 43.00 41.00 
4985 4985 29.96 0:00:02:46.237/600 0:00:02:46.217/600 267.57 209.14 198.18 99.87 -1000.00 -1000.00 43.00 41.00 
4986 4986 29.96 0:00:02:46.257/600 0:00:02:46.237/600 267.54 209.14 198.19 99.87 -1000.00 -1000.00 43.00 41.00 
4987 4987 29.96 0:00:02:46.277/600 0:00:02:46.257/600 267.57 209.18 198.18 99.88 -1000.00 -1000.00 43.00 41.00 
4988 4988 29.96 0:00:02:46.297/600 0:00:02:46.277/600 267.21 208.62 198.26 99.74 -1000.00 -1000.00 43.00 40.00 
4989 4989 29.96 0:00:02:46.317/600 0:00:02:46.297/600 267.21 208.09 198.24 99.62 -1000.00 -1000.00 43.00 41.00 
4990 4990 29.96 0:00:02:46.337/600 0:00:02:46.317/600 267.25 207.13 198.20 99.39 -1000.00 -1000.00 43.00 40.00 
4991 4991 29.96 0:00:02:46.357/600 0:00:02:46.337/600 267.40 206.20 198.13 99.17 -1000.00 -1000.00 43.00 41.00 
4992 4992 29.96 0:00:02:46.377/600 0:00:02:46.357/600 267.88 205.75 197.98 99.07 -1000.00 -1000.00 43.00 41.00 
4993 4993 29.96 0:00:02:46.397/600 0:00:02:46.377/600 267.94 205.17 197.95 98.93 -1000.00 -1000.00 43.00 40.00 
4994 4994 29.96 0:00:02:46.417/600 0:00:02:46.397/600 268.09 204.93 197.90 98.87 -1000.00 -1000.00 43.00 40.00 
4995 4995 29.96 0:00:02:46.437/600 0:00:02:46.417/600 268.21 204.69 197.86 98.82 -1000.00 -1000.00 43.00 40.00 
4996 4996 29.96 0:00:02:46.457/600 0:00:02:46.437/600 268.66 204.33 197.72 98.73 -1000.00 -1000.00 43.00 40.00 
4997 4997 29.96 0:00:02:46.477/600 0:00:02:46.457/600 269.23 203.88 197.55 98.63 -1000.00 -1000.00 43.00 40.00 
4998 4998 29.96 0:00:02:46.497/600 0:00:02:46.477/600 269.88 203.73 197.37 98.59 -1000.00 -1000.00 43.00 41.00 
4999 4999 29.96 0:00:02:46.517/600 0:00:02:46.497/600 267.15 211.88 198.39 100.52 -1000.00 -1000.00 42.00 40.00 
5000 5000 29.96 0:00:02:46.537/600 0:00:02:46.517/600 265.80 226.01 199.22 103.86 -1000.00 -1000.00 43.00 44.00 
5001 5001 29.96 0:00:02:46.558/600 0:00:02:46.537/600 264.50 239.66 200.03 107.11 -1000.00 -1000.00 43.00 43.00 
5002 5002 29.96 0:00:02:46.578/600 0:00:02:46.558/600 263.31 253.28 200.82 110.37 -1000.00 -1000.00 42.00 44.00 
5003 5003 29.96 0:00:02:46.598/600 0:00:02:46.578/600 265.47 258.08 200.39 111.53 -1000.00 -1000.00 42.00 42.00 
5004 5004 29.96 0:00:02:47.18/600 0:00:02:46.598/600 266.62 257.85 200.07 111.48 -1000.00 -1000.00 43.00 43.00 
5005 5005 29.96 0:00:02:47.38/600 0:00:02:47.18/600 267.49 257.66 199.82 111.43 -1000.00 -1000.00 43.00 43.00 
5006 5006 29.96 0:00:02:47.58/600 0:00:02:47.38/600 268.69 257.53 199.49 111.40 -1000.00 -1000.00 44.00 43.00 
5007 5007 29.96 0:00:02:47.78/600 0:00:02:47.58/600 269.38 257.28 199.29 111.35 -1000.00 -1000.00 42.00 43.00 
5008 5008 29.96 0:00:02:47.98/600 0:00:02:47.78/600 269.52 256.72 199.24 111.21 -1000.00 -1000.00 42.00 43.00 
5009 5009 29.96 0:00:02:47.118/600 0:00:02:47.98/600 269.71 256.17 199.17 111.08 -1000.00 -1000.00 43.00 43.00 
5010 5010 29.96 0:00:02:47.138/600 0:00:02:47.118/600 272.97 255.83 198.27 111.01 -1000.00 -1000.00 40.00 43.00 
5011 5011 29.96 0:00:02:47.158/600 0:00:02:47.138/600 282.43 256.78 195.70 111.26 -1000.00 -1000.00 44.00 42.00 
5012 5012 29.96 0:00:02:47.178/600 0:00:02:47.158/600 292.49 257.62 192.96 111.50 -1000.00 -1000.00 43.00 44.00 
5013 5013 29.96 0:00:02:47.198/600 0:00:02:47.178/600 302.28 257.89 190.27 111.59 -1000.00 -1000.00 43.00 42.00 
5014 5014 29.96 0:00:02:47.218/600 0:00:02:47.198/600 308.54 258.02 188.54 111.64 -1000.00 -1000.00 43.00 43.00 
5015 5015 29.96 0:00:02:47.238/600 0:00:02:47.218/600 295.71 265.39 192.33 113.38 -1000.00 -1000.00 37.00 43.00 
5016 5016 29.96 0:00:02:47.258/600 0:00:02:47.238/600 273.36 275.04 198.80 115.64 -1000.00 -1000.00 41.00 44.00 
5017 5017 29.96 0:00:02:47.278/600 0:00:02:47.258/600 251.49 285.24 205.14 118.01 -1000.00 -1000.00 40.00 43.00 
5018 5018 29.96 0:00:02:47.298/600 0:00:02:47.278/600 229.91 295.01 211.35 120.28 -1000.00 -1000.00 41.00 44.00 
5019 5019 29.96 0:00:02:47.318/600 0:00:02:47.298/600 221.72 296.27 213.62 120.55 -1000.00 -1000.00 41.00 44.00 
5020 5020 29.96 0:00:02:47.338/600 0:00:02:47.318/600 222.74 295.32 213.31 120.33 -1000.00 -1000.00 41.00 44.00 
5021 5021 29.96 0:00:02:47.358/600 0:00:02:47.338/600 214.19 304.12 215.94 122.41 -1000.00 -1000.00 36.00 43.00 
5022 5022 29.96 0:00:02:47.378/600 0:00:02:47.358/600 200.36 316.22 220.12 125.27 -1000.00 -1000.00 38.00 45.00 
5023 5023 29.96 0:00:02:47.398/600 0:00:02:47.378/600 187.80 328.27 223.95 128.12 -1000.00 -1000.00 39.00 44.00 
5024 5024 29.96 0:00:02:47.418/600 0:00:02:47.398/600 175.95 339.64 227.56 130.80 -1000.00 -1000.00 38.00 43.00 
5025 5025 29.96 0:00:02:47.438/600 0:00:02:47.418/600 174.38 340.99 228.04 131.12 -1000.00 -1000.00 38.00 44.00 
5026 5026 29.96 0:00:02:47.458/600 0:00:02:47.438/600 178.94 339.53 226.75 130.79 -1000.00 -1000.00 39.00 45.00 
5027 5027 29.96 0:00:02:47.478/600 0:00:02:47.458/600 177.39 337.13 227.08 130.20 -1000.00 -1000.00 37.00 43.00 
5028 5028 29.96 0:00:02:47.498/600 0:00:02:47.478/600 173.25 334.69 228.10 129.59 -1000.00 -1000.00 38.00 44.00 
5029 5029 29.96 0:00:02:47.518/600 0:00:02:47.498/600 169.16 332.57 229.11 129.05 -1000.00 -1000.00 38.00 44.00 
5030 5030 29.96 0:00:02:47.538/600 0:00:02:47.518/600 164.69 330.19 230.22 128.45 -1000.00 -1000.00 38.00 44.00 
5031 5031 29.96 0:00:02:47.558/600 0:00:02:47.538/600 165.64 329.19 229.93 128.21 -1000.00 -1000.00 37.00 43.00 
5032 5032 29.96 0:00:02:47.578/600 0:00:02:47.558/600 168.68 328.50 229.09 128.06 -1000.00 -1000.00 38.00 43.00 
5033 5033 29.96 0:00:02:47.598/600 0:00:02:47.578/600 170.79 328.74 228.53 128.13 -1000.00 -1000.00 38.00 44.00 
5034 5034 29.96 0:00:02:48.18/600 0:00:02:47.598/600 167.52 335.06 229.65 129.64 -1000.00 -1000.00 37.00 44.00 
5035 5035 29.96 0:00:02:48.38/600 0:00:02:48.18/600 164.19 341.65 230.79 131.22 -1000.00 -1000.00 37.00 44.00 
5036 5036 29.96 0:00:02:48.58/600 0:00:02:48.38/600 161.17 348.21 231.85 132.79 -1000.00 -1000.00 38.00 44.00 
5037 5037 29.96 0:00:02:48.79/600 0:00:02:48.58/600 159.08 353.66 232.62 134.10 -1000.00 -1000.00 37.00 43.00 
5038 5038 29.96 0:00:02:48.99/600 0:00:02:48.79/600 163.23 352.74 231.48 133.90 -1000.00 -1000.00 38.00 44.00 
5039 5039 29.96 0:00:02:48.119/600 0:00:02:48.99/600 168.94 351.51 229.90 133.64 -1000.00 -1000.00 38.00 43.00 
5040 5040 29.96 0:00:02:48.139/600 0:00:02:48.119/600 176.14 350.67 227.93 133.49 -1000.00 -1000.00 38.00 44.00 
5041 5041 29.96 0:00:02:48.159/600 0:00:02:48.139/600 184.63 350.45 225.63 133.49 -1000.00 -1000.00 39.00 44.00 
5042 5042 29.96 0:00:02:48.179/600 0:00:02:48.159/600 193.32 350.56 223.29 133.57 -1000.00 -1000.00 39.00 43.00 
5043 5043 29.96 0:00:02:48.199/600 0:00:02:48.179/600 201.20 350.71 221.16 133.66 -1000.00 -1000.00 38.00 43.00 
5044 5044 29.96 0:00:02:48.219/600 0:00:02:48.199/600 207.44 350.55 219.46 133.66 -1000.00 -1000.00 39.00 42.00 
5045 5045 29.96 0:00:02:48.239/600 0:00:02:48.219/600 211.25 350.04 218.41 133.56 -1000.00 -1000.00 39.00 42.00 
5046 5046 29.96 0:00:02:48.259/600 0:00:02:48.239/600 212.57 349.59 218.03 133.46 -1000.00 -1000.00 38.00 42.00 
5047 5047 29.96 0:00:02:48.279/600 0:00:02:48.259/600 211.85 349.31 218.22 133.38 -1000.00 -1000.00 38.00 42.00 
5048 5048 29.96 0:00:02:48.299/600 0:00:02:48.279/600 210.00 349.61 218.73 133.45 -1000.00 -1000.00 39.00 43.00 
5049 5049 29.96 0:00:02:48.319/600 0:00:02:48.299/600 207.14 350.19 219.53 133.57 -1000.00 -1000.00 39.00 42.00 
5050 5050 29.96 0:00:02:48.339/600 0:00:02:48.319/600 215.55 345.76 217.08 132.54 -1000.00 -1000.00 33.00 40.00 
5051 5051 29.96 0:00:02:48.359/600 0:00:02:48.339/600 240.52 335.95 209.91 130.29 -1000.00 -1000.00 20.00 27.00 
5052 5052 29.96 0:00:02:48.379/600 0:00:02:48.359/600 373.15 351.22 173.29 134.94 -1000.00 -1000.00 38.00 22.00 
5053 5053 29.96 0:00:02:48.399/600 0:00:02:48.379/600 4619.18 -5080.70 -1000.00 -1000.00 -1000.00 -1000.00 38.00 22.00 
5054 5054 29.96 0:00:02:48.419/600 0:00:02:48.399/600 441.22 338.21 153.23 132.11 -1000.00 -1000.00 36.00 32.00 
5055 5055 29.96 0:00:02:48.439/600 0:00:02:48.419/600 492.95 327.26 137.73 129.66 -1000.00 -1000.00 38.00 40.00 
5056 5056 29.96 0:00:02:48.459/600 0:00:02:48.439/600 525.47 320.82 127.88 128.21 -1000.00 -1000.00 39.00 30.00 
5057 5057 29.96 0:00:02:48.479/600 0:00:02:48.459/600 453.63 288.48 148.26 119.67 -1000.00 -1000.00 38.00 28.00 
5058 5058 29.96 0:00:02:48.499/600 0:00:02:48.479/600 437.88 285.08 152.74 118.76 -1000.00 -1000.00 40.00 27.00 
5059 5059 29.96 0:00:02:48.519/600 0:00:02:48.499/600 424.82 283.53 156.47 118.32 -1000.00 -1000.00 40.00 25.00 
5060 5060 29.96 0:00:02:48.539/600 0:00:02:48.519/600 417.59 284.15 158.57 118.44 -1000.00 -1000.00 40.00 27.00 
5061 5061 29.96 0:00:02:48.559/600 0:00:02:48.539/600 416.72 284.55 158.83 118.53 -1000.00 -1000.00 40.00 27.00 
5062 5062 29.96 0:00:02:48.579/600 0:00:02:48.559/600 418.94 284.63 158.19 118.56 -1000.00 -1000.00 40.00 28.00 
5063 5063 29.96 0:00:02:48.599/600 0:00:02:48.579/600 423.75 285.04 156.82 118.69 -1000.00 -1000.00 40.00 28.00 
5064 5064 29.96 0:00:02:49.19/600 0:00:02:48.599/600 426.99 284.47 155.87 118.56 -1000.00 -1000.00 40.00 29.00 
5065 5065 29.96 0:00:02:49.39/600 0:00:02:49.19/600 427.37 283.57 155.74 118.34 -1000.00 -1000.00 40.00 28.00 
5066 5066 29.96 0:00:02:49.59/600 0:00:02:49.39/600 408.75 283.22 161.08 118.17 -1000.00 -1000.00 35.00 40.00 
5067 5067 29.96 0:00:02:49.79/600 0:00:02:49.59/600 380.28 284.60 169.25 118.39 -1000.00 -1000.00 42.00 42.00 
5068 5068 29.96 0:00:02:49.99/600 0:00:02:49.79/600 352.02 286.35 177.30 118.70 -1000.00 -1000.00 42.00 42.00 
5069 5069 29.96 0:00:02:49.119/600 0:00:02:49.99/600 323.60 287.88 185.32 118.96 -1000.00 -1000.00 42.00 39.00 
5070 5070 29.96 0:00:02:49.139/600 0:00:02:49.119/600 316.18 288.89 187.42 119.17 -1000.00 -1000.00 42.00 44.00 
5071 5071 29.96 0:00:02:49.159/600 0:00:02:49.139/600 304.99 300.33 190.90 121.92 -1000.00 -1000.00 34.00 44.00 
5072 5072 29.96 0:00:02:49.179/600 0:00:02:49.159/600 280.88 316.73 198.14 125.81 -1000.00 -1000.00 40.00 45.00 
5073 5073 29.96 0:00:02:49.199/600 0:00:02:49.179/600 258.54 333.33 204.87 129.76 -1000.00 -1000.00 41.00 45.00 
5074 5074 29.96 0:00:02:49.220/600 0:00:02:49.199/600 236.23 348.78 211.55 133.41 -1000.00 -1000.00 38.00 45.00 
5075 5075 29.96 0:00:02:49.240/600 0:00:02:49.220/600 229.01 351.90 213.64 134.13 -1000.00 -1000.00 38.00 44.00 
5076 5076 29.96 0:00:02:49.260/600 0:00:02:49.240/600 235.58 349.13 211.74 133.50 -1000.00 -1000.00 37.00 44.00 
5077 5077 29.96 0:00:02:49.280/600 0:00:02:49.260/600 241.21 345.93 210.08 132.75 -1000.00 -1000.00 37.00 45.00 
5078 5078 29.96 0:00:02:49.300/600 0:00:02:49.280/600 246.29 343.26 208.59 132.12 -1000.00 -1000.00 38.00 45.00 
5079 5079 29.96 0:00:02:49.320/600 0:00:02:49.300/600 245.06 336.41 208.69 130.43 -1000.00 -1000.00 38.00 42.00 
5080 5080 29.96 0:00:02:49.340/600 0:00:02:49.320/600 253.35 321.79 205.90 126.90 -1000.00 -1000.00 37.00 41.00 
5081 5081 29.96 0:00:02:49.360/600 0:00:02:49.340/600 266.19 304.60 201.78 122.78 -1000.00 -1000.00 39.00 42.00 
5082 5082 29.96 0:00:02:49.380/600 0:00:02:49.360/600 277.85 288.18 198.01 118.84 -1000.00 -1000.00 41.00 41.00 
5083 5083 29.96 0:00:02:49.400/600 0:00:02:49.380/600 299.97 277.01 191.53 116.21 -1000.00 -1000.00 34.00 40.00 
5084 5084 29.96 0:00:02:49.420/600 0:00:02:49.400/600 335.53 275.90 181.60 116.08 -1000.00 -1000.00 35.00 29.00 
5085 5085 29.96 0:00:02:49.440/600 0:00:02:49.420/600 376.02 280.12 170.32 117.27 -1000.00 -1000.00 39.00 40.00 
5086 5086 29.96 0:00:02:49.460/600 0:00:02:49.440/600 414.07 282.88 159.54 118.11 -1000.00 -1000.00 38.00 40.00 
5087 5087 29.96 0:00:02:49.480/600 0:00:02:49.460/600 443.83 284.70 151.01 118.69 -1000.00 -1000.00 39.00 29.00 
5088 5088 29.96 0:00:02:49.500/600 0:00:02:49.480/600 447.56 283.76 149.90 118.47 -1000.00 -1000.00 38.00 29.00 
5089 5089 29.96 0:00:02:49.520/600 0:00:02:49.500/600 438.38 280.90 152.48 117.72 -1000.00 -1000.00 39.00 29.00 
5090 5090 29.96 0:00:02:49.540/600 0:00:02:49.520/600 429.87 279.10 154.89 117.24 -1000.00 -1000.00 39.00 27.00 
5091 5091 29.96 0:00:02:49.560/600 0:00:02:49.540/600 422.73 277.95 156.91 116.92 -1000.00 -1000.00 40.00 27.00 
5092 5092 29.96 0:00:02:49.580/600 0:00:02:49.560/600 417.63 277.86 158.38 116.88 -1000.00 -1000.00 39.00 27.00 
5093 5093 29.96 0:00:02:50.00/600 0:00:02:49.580/600 411.02 274.85 160.19 116.11 -1000.00 -1000.00 40.00 28.00 
5094 5094 29.96 0:00:02:50.20/600 0:00:02:50.00/600 405.77 271.80 161.61 115.34 -1000.00 -1000.00 40.00 30.00 
5095 5095 29.96 0:00:02:50.40/600 0:00:02:50.20/600 401.79 268.16 162.64 114.43 -1000.00 -1000.00 40.00 28.00 
